Chiralindicen,Chiralindicem,Initialatomiccoordinateu,Initialatomiccoordinatev,Initialatomiccoordinatew,Calculatedatomiccoordinatesu,Calculatedatomiccoordinatesv,Calculatedatomiccoordinatesw
4,3,0.60316,0.27187,0.54233,0.60800,0.26725,0.54272
4,3,0.68121,0.34244,0.59188,0.69167,0.34250,0.59220
4,3,0.30167,0.16268,0.58287,0.29861,0.15442,0.58344
4,3,0.37736,0.16493,0.63242,0.37960,0.16060,0.63292
4,3,0.27906,0.16681,0.67747,0.27723,0.16262,0.67777
4,3,0.35099,0.16175,0.72702,0.35284,0.15756,0.72712
4,3,0.16185,0.35232,0.71801,0.15941,0.35541,0.71803
4,3,0.16654,0.28018,0.76756,0.16513,0.28076,0.76741
4,3,0.16516,0.37874,0.81260,0.16430,0.38384,0.81222
4,3,0.16254,0.30287,0.86215,0.15675,0.30199,0.86158
4,3,0.34374,0.68246,0.85314,0.34572,0.69548,0.85298
4,3,0.27297,0.60456,0.90269,0.26955,0.61151,0.90230
4,3,0.36983,0.70604,0.94774,0.36723,0.71446,0.94782
4,3,0.29514,0.63154,0.99729,0.28849,0.63527,0.99726
4,3,0.67430,0.83901,0.98828,0.67944,0.85318,0.98886
4,3,0.82101,0.56601,0.50179,0.83303,0.56657,0.50143
4,3,0.83815,0.64768,0.55134,0.85497,0.65421,0.55097
4,3,0.81060,0.53757,0.59639,0.82610,0.54208,0.59645
4,3,0.83484,0.62126,0.64594,0.85211,0.63107,0.64598
4,3,0.57539,0.25142,0.63693,0.58191,0.25002,0.63730
4,3,0.65626,0.31754,0.68648,0.66675,0.31968,0.68681
4,3,0.54709,0.23276,0.73152,0.55301,0.23191,0.73170
4,3,0.63018,0.29396,0.78107,0.63783,0.29604,0.78139
4,3,0.25805,0.17333,0.77206,0.25601,0.16960,0.77192
4,3,0.32570,0.16099,0.82161,0.32377,0.15459,0.82149
4,3,0.23878,0.18220,0.86666,0.23210,0.17669,0.86617
4,3,0.30167,0.16268,0.91621,0.29479,0.15575,0.91596
4,3,0.17089,0.40603,0.90720,0.16393,0.40853,0.90652
4,3,0.16097,0.32697,0.95675,0.14820,0.32386,0.95613
4,3,0.79796,0.50886,0.69098,0.81115,0.51509,0.69123
4,3,0.82911,0.59398,0.74053,0.84290,0.60389,0.74089
4,3,0.78316,0.48008,0.78557,0.79343,0.48627,0.78601
4,3,0.82101,0.56601,0.83512,0.83129,0.57478,0.83568
4,3,0.51845,0.21603,0.82612,0.52090,0.21370,0.82613
4,3,0.60316,0.27187,0.87566,0.60671,0.27131,0.87587
4,3,0.48967,0.20134,0.92071,0.48767,0.19727,0.92058
4,3,0.57539,0.25142,0.97026,0.57606,0.24901,0.97014
4,3,0.22139,0.19337,0.96125,0.20904,0.18647,0.96064
4,3,0.76633,0.45145,0.88017,0.77233,0.45513,0.88051
4,3,0.81060,0.53757,0.92972,0.81877,0.54454,0.93011
4,3,0.74757,0.42317,0.97476,0.75218,0.42447,0.97483
5,1,0.68078,0.82594,0.02690,0.68039,0.83773,0.02765
5,1,0.33542,0.66200,0.01077,0.31995,0.65814,0.01145
5,1,0.49300,0.77927,0.04841,0.48366,0.78034,0.04928
5,1,0.46000,0.76070,0.10755,0.44936,0.75689,0.10820
5,1,0.79006,0.77500,0.06454,0.79813,0.78811,0.06513
5,1,0.77339,0.79141,0.12368,0.78011,0.80209,0.12399
5,1,0.82574,0.68324,0.16131,0.83973,0.69256,0.16162
5,1,0.82168,0.70965,0.22045,0.83339,0.71687,0.22055
5,1,0.24609,0.19517,0.01615,0.24309,0.18306,0.01551
5,1,0.26817,0.18488,0.07529,0.26812,0.17091,0.07425
5,1,0.20378,0.47097,0.03228,0.18588,0.45876,0.03292
5,1,0.19139,0.43821,0.09142,0.17584,0.42149,0.09147
5,1,0.28201,0.60161,0.12905,0.26794,0.58926,0.12974
5,1,0.25853,0.56969,0.18819,0.24348,0.55330,0.18837
5,1,0.62233,0.82340,0.14518,0.61844,0.82562,0.14596
5,1,0.59107,0.81714,0.20432,0.58569,0.81734,0.20467
5,1,0.73183,0.81512,0.24196,0.73483,0.82012,0.24245
5,1,0.70737,0.82218,0.30110,0.70725,0.82511,0.30101
5,1,0.82380,0.62508,0.04303,0.84240,0.64065,0.04275
5,1,0.60442,0.28423,0.05916,0.61879,0.28512,0.05816
5,1,0.44113,0.19237,0.09680,0.44924,0.18412,0.09595
5,1,0.47393,0.20504,0.15594,0.48268,0.19429,0.15499
5,1,0.18567,0.26609,0.11292,0.17620,0.24642,0.11286
5,1,0.19625,0.24423,0.17206,0.18672,0.22029,0.17165
5,1,0.17620,0.37492,0.20970,0.15953,0.35124,0.20989
5,1,0.17356,0.34505,0.26884,0.15764,0.31943,0.26860
5,1,0.39558,0.71577,0.22583,0.38374,0.70645,0.22611
5,1,0.36481,0.68986,0.28497,0.35118,0.67813,0.28480
5,1,0.52607,0.79496,0.32260,0.51742,0.79059,0.32254
5,1,0.49300,0.77927,0.38174,0.48259,0.77482,0.38111
5,1,0.80375,0.75577,0.33873,0.81115,0.76109,0.33887
5,1,0.79006,0.77500,0.39787,0.79581,0.78199,0.39759
5,1,0.82574,0.68324,0.49464,0.83953,0.69716,0.49439
5,1,0.76248,0.46295,0.08067,0.78059,0.47023,0.08036
5,1,0.78079,0.49597,0.13981,0.79713,0.50118,0.13951
5,1,0.66458,0.33800,0.17744,0.67919,0.33405,0.17715
5,1,0.69227,0.36752,0.23658,0.70711,0.36255,0.23628
5,1,0.31922,0.17407,0.19357,0.31947,0.15365,0.19311
5,1,0.34767,0.17366,0.25271,0.34939,0.15293,0.25236
5,1,0.22661,0.20859,0.29034,0.21996,0.18378,0.29047
5,1,0.24609,0.19517,0.34948,0.24281,0.17371,0.34956
5,1,0.21921,0.50403,0.30647,0.20345,0.48497,0.30628
5,1,0.20378,0.47097,0.36561,0.18748,0.45217,0.36512
5,1,0.30773,0.63249,0.40325,0.29187,0.62134,0.40282
5,1,0.28201,0.60161,0.46239,0.26442,0.59117,0.46169
5,1,0.65234,0.82634,0.41938,0.64876,0.82899,0.41892
5,1,0.62233,0.82340,0.47852,0.61626,0.82775,0.47753
5,1,0.75391,0.80483,0.51615,0.75691,0.81695,0.51551
5,1,0.73183,0.81512,0.57529,0.73188,0.82909,0.57425
5,1,0.80862,0.56179,0.25809,0.82272,0.56373,0.25833
5,1,0.81784,0.59391,0.31723,0.83113,0.59701,0.31723
5,1,0.54000,0.23930,0.27421,0.54947,0.22631,0.27426
5,1,0.57258,0.26054,0.33335,0.58338,0.24999,0.33341
5,1,0.40894,0.18286,0.37099,0.41410,0.16777,0.37171
5,1,0.44113,0.19237,0.43013,0.44829,0.18119,0.43089
5,1,0.17832,0.29035,0.38712,0.16753,0.26945,0.38720
5,1,0.18567,0.26609,0.44626,0.17533,0.24667,0.44620
5,1,0.18216,0.40609,0.48389,0.16352,0.38926,0.48373
5,1,0.17620,0.37492,0.54303,0.15760,0.35935,0.54275
5,1,0.42742,0.73947,0.50002,0.41461,0.73828,0.49932
5,1,0.39558,0.71577,0.55916,0.38121,0.71488,0.55816
5,1,0.55887,0.80763,0.59680,0.55076,0.81589,0.59595
5,1,0.52607,0.79496,0.65594,0.51732,0.80571,0.65499
5,1,0.81433,0.73391,0.61292,0.82380,0.75358,0.61286
5,1,0.80375,0.75577,0.67206,0.81328,0.77971,0.67165
5,1,0.74147,0.43032,0.35486,0.75467,0.42797,0.35543
5,1,0.76248,0.46295,0.41400,0.77871,0.46547,0.41428
5,1,0.63519,0.31014,0.45163,0.64880,0.30813,0.45264
5,1,0.66458,0.33800,0.51077,0.68005,0.34186,0.51145
5,1,0.29263,0.17782,0.46776,0.29113,0.16227,0.46864
5,1,0.31922,0.17407,0.52690,0.31961,0.16227,0.52765
5,1,0.20994,0.22500,0.56454,0.20187,0.21189,0.56513
5,1,0.22661,0.20859,0.62368,0.21989,0.19791,0.62399
5,1,0.23752,0.53705,0.58067,0.21941,0.52977,0.58036
5,1,0.21921,0.50403,0.63981,0.20287,0.49882,0.63951
5,1,0.33542,0.66200,0.67744,0.32081,0.66595,0.67715
5,1,0.30773,0.63249,0.73658,0.29289,0.63745,0.73628
5,1,0.68078,0.82594,0.69357,0.68053,0.84635,0.69311
5,1,0.65234,0.82634,0.75271,0.65061,0.84707,0.75236
5,1,0.77339,0.79141,0.79034,0.78004,0.81622,0.79047
5,1,0.75391,0.80483,0.84948,0.75719,0.82629,0.84956
5,1,0.82644,0.65496,0.43551,0.84178,0.66425,0.43573
5,1,0.79622,0.52903,0.53228,0.81412,0.54124,0.53292
5,1,0.80862,0.56179,0.59142,0.82416,0.57851,0.59147
5,1,0.50700,0.22074,0.54841,0.51634,0.21966,0.54928
5,1,0.54000,0.23930,0.60755,0.55064,0.24311,0.60820
5,1,0.37767,0.17660,0.64518,0.38156,0.17438,0.64596
5,1,0.40894,0.18286,0.70432,0.41432,0.18266,0.70467
5,1,0.17427,0.31676,0.66131,0.16027,0.30744,0.66162
5,1,0.17832,0.29035,0.72045,0.16661,0.28313,0.72055
5,1,0.19139,0.43821,0.75809,0.17728,0.43627,0.75833
5,1,0.18216,0.40609,0.81723,0.16887,0.40299,0.81723
5,1,0.46000,0.76070,0.77421,0.45053,0.77369,0.77426
5,1,0.42742,0.73947,0.83335,0.41662,0.75001,0.83341
5,1,0.59107,0.81714,0.87099,0.58590,0.83223,0.87171
5,1,0.55887,0.80763,0.93013,0.55171,0.81881,0.93089
5,1,0.82168,0.70965,0.88712,0.83248,0.73055,0.88720
5,1,0.81433,0.73391,0.94626,0.82468,0.75333,0.94620
5,1,0.71799,0.39839,0.62905,0.73206,0.41074,0.62974
5,1,0.74147,0.43032,0.68819,0.75652,0.44670,0.68837
5,1,0.60442,0.28423,0.72583,0.61626,0.29355,0.72611
5,1,0.63519,0.31014,0.78497,0.64882,0.32187,0.78480
5,1,0.26817,0.18488,0.74196,0.26517,0.17988,0.74245
5,1,0.29263,0.17782,0.80110,0.29275,0.17489,0.80101
5,1,0.19625,0.24423,0.83873,0.18885,0.23891,0.83887
5,1,0.20994,0.22500,0.89787,0.20419,0.21801,0.89759
5,1,0.25853,0.56969,0.85486,0.24533,0.57203,0.85543
5,1,0.23752,0.53705,0.91400,0.22129,0.53453,0.91428
5,1,0.36481,0.68986,0.95163,0.35120,0.69187,0.95264
5,1,0.70737,0.82218,0.96776,0.70887,0.83773,0.96864
5,1,0.82380,0.62508,0.70970,0.84047,0.64876,0.70989
5,1,0.82644,0.65496,0.76884,0.84236,0.68057,0.76860
5,1,0.78079,0.49597,0.80647,0.79655,0.51503,0.80628
5,1,0.79622,0.52903,0.86561,0.81252,0.54783,0.86512
5,1,0.47393,0.20504,0.82260,0.48258,0.20941,0.82254
5,1,0.50700,0.22074,0.88174,0.51741,0.22518,0.88111
5,1,0.34767,0.17366,0.91938,0.35124,0.17102,0.91892
5,1,0.37767,0.17660,0.97852,0.38374,0.17225,0.97753
5,1,0.17356,0.34505,0.93551,0.15822,0.33575,0.93573
5,1,0.17427,0.31676,0.99464,0.16047,0.30284,0.99439
5,1,0.69227,0.36752,0.90325,0.70814,0.37866,0.90282
5,1,0.71799,0.39839,0.96239,0.73558,0.40883,0.96169
5,1,0.81784,0.59391,0.98389,0.83648,0.61074,0.98373
5,2,0.71220,0.83918,0.01376,0.71875,0.84995,0.01364
5,2,0.53551,0.81297,0.02658,0.53772,0.82408,0.02679
5,2,0.48037,0.78651,0.07786,0.48009,0.79602,0.07776
5,2,0.80071,0.79275,0.05222,0.80951,0.80094,0.05231
5,2,0.77044,0.81754,0.10350,0.77776,0.82624,0.10325
5,2,0.83132,0.74159,0.14196,0.84019,0.74754,0.14213
5,2,0.81297,0.77746,0.19325,0.82422,0.78716,0.19309
5,2,0.18703,0.22254,0.02658,0.17578,0.21284,0.02642
5,2,0.23963,0.56282,0.00094,0.23358,0.56548,0.00117
5,2,0.20725,0.50796,0.05222,0.19996,0.50827,0.05216
5,2,0.30053,0.64163,0.09068,0.29553,0.64590,0.09096
5,2,0.25841,0.58973,0.14196,0.25194,0.59148,0.14197
5,2,0.61606,0.83730,0.11632,0.62016,0.84785,0.11641
5,2,0.56282,0.82319,0.16760,0.56544,0.83252,0.16744
5,2,0.68986,0.84204,0.20607,0.69767,0.85422,0.20618
5,2,0.64163,0.84110,0.25735,0.64655,0.85265,0.25712
5,2,0.84268,0.67640,0.23171,0.85366,0.68182,0.23192
5,2,0.83730,0.72125,0.28299,0.84793,0.72875,0.28290
5,2,0.43718,0.17681,0.00094,0.43456,0.16748,0.00077
5,2,0.31014,0.15797,0.03940,0.30233,0.14578,0.03951
5,2,0.35837,0.15890,0.09068,0.35345,0.14735,0.09046
5,2,0.15732,0.32361,0.06504,0.14634,0.31818,0.06525
5,2,0.16270,0.27875,0.11632,0.15207,0.27126,0.11624
5,2,0.16588,0.39905,0.15478,0.15499,0.39533,0.15494
5,2,0.15797,0.34782,0.20607,0.14605,0.34219,0.20594
5,2,0.37303,0.71220,0.18042,0.37041,0.71835,0.18052
5,2,0.32361,0.66628,0.23171,0.31880,0.67113,0.23145
5,2,0.45290,0.77044,0.27017,0.45224,0.77784,0.27023
5,2,0.39905,0.73317,0.32145,0.39672,0.74002,0.32129
5,2,0.75263,0.82689,0.29581,0.76054,0.83680,0.29598
5,2,0.71220,0.83918,0.34709,0.71875,0.84995,0.34697
5,2,0.80071,0.79275,0.38555,0.80951,0.80094,0.38564
5,2,0.77044,0.81754,0.43683,0.77776,0.82624,0.43658
5,2,0.84204,0.65218,0.03940,0.85395,0.65781,0.03927
5,2,0.62698,0.28780,0.01376,0.62959,0.28166,0.01385
5,2,0.67640,0.33372,0.06504,0.68120,0.32888,0.06479
5,2,0.54710,0.22956,0.10350,0.54776,0.22216,0.10356
5,2,0.60095,0.26683,0.15478,0.60328,0.25998,0.15463
5,2,0.24738,0.17311,0.12914,0.23946,0.16320,0.12932
5,2,0.28780,0.16082,0.18042,0.28125,0.15005,0.18031
5,2,0.19929,0.20725,0.21889,0.19049,0.19907,0.21898
5,2,0.22956,0.18246,0.27017,0.22224,0.17377,0.26991
5,2,0.19386,0.48037,0.24453,0.18463,0.48007,0.24457
5,2,0.17311,0.42573,0.29581,0.16445,0.42418,0.29558
5,2,0.23963,0.56282,0.33427,0.23358,0.56548,0.33451
5,2,0.20725,0.50796,0.38555,0.19996,0.50827,0.38549
5,2,0.53551,0.81297,0.35991,0.53772,0.82408,0.36012
5,2,0.48037,0.78651,0.41119,0.48009,0.79602,0.41110
5,2,0.61606,0.83730,0.44966,0.62016,0.84785,0.44974
5,2,0.56282,0.82319,0.50094,0.56544,0.83252,0.50077
5,2,0.83132,0.74159,0.47530,0.84019,0.74754,0.47547
5,2,0.81297,0.77746,0.52658,0.82422,0.78716,0.52642
5,2,0.84268,0.67640,0.56504,0.85366,0.68182,0.56525
5,2,0.83730,0.72125,0.61632,0.84793,0.72875,0.61624
5,2,0.80614,0.51963,0.07786,0.81537,0.51994,0.07791
5,2,0.82689,0.57427,0.12914,0.83555,0.57582,0.12891
5,2,0.76037,0.43718,0.16760,0.76642,0.43452,0.16784
5,2,0.79275,0.49204,0.21889,0.80004,0.49173,0.21883
5,2,0.46449,0.18703,0.19325,0.46228,0.17592,0.19346
5,2,0.51963,0.21349,0.24453,0.51992,0.20398,0.24443
5,2,0.38395,0.16270,0.28299,0.37984,0.15215,0.28308
5,2,0.43718,0.17681,0.33427,0.43456,0.16748,0.33410
5,2,0.16868,0.25841,0.30863,0.15981,0.25246,0.30880
5,2,0.18703,0.22254,0.35991,0.17578,0.21284,0.35976
5,2,0.15732,0.32361,0.39837,0.14634,0.31818,0.39859
5,2,0.16270,0.27875,0.44966,0.15207,0.27126,0.44957
5,2,0.30053,0.64163,0.42401,0.29553,0.64590,0.42429
5,2,0.25841,0.58973,0.47530,0.25194,0.59148,0.47530
5,2,0.37303,0.71220,0.51376,0.37041,0.71835,0.51385
5,2,0.32361,0.66628,0.56504,0.31880,0.67113,0.56479
5,2,0.68986,0.84204,0.53940,0.69767,0.85422,0.53951
5,2,0.64163,0.84110,0.59068,0.64655,0.85265,0.59046
5,2,0.75263,0.82689,0.62914,0.76054,0.83680,0.62932
5,2,0.71220,0.83918,0.68042,0.71875,0.84995,0.68031
5,2,0.69947,0.35837,0.25735,0.70447,0.35410,0.25762
5,2,0.74159,0.41027,0.30863,0.74806,0.40852,0.30863
5,2,0.62698,0.28780,0.34709,0.62959,0.28165,0.34718
5,2,0.67640,0.33372,0.39837,0.68120,0.32888,0.39812
5,2,0.31014,0.15797,0.37273,0.30233,0.14578,0.37284
5,2,0.35837,0.15890,0.42401,0.35345,0.14735,0.42379
5,2,0.24738,0.17311,0.46248,0.23946,0.16320,0.46265
5,2,0.28780,0.16082,0.51376,0.28125,0.15005,0.51364
5,2,0.16588,0.39905,0.48812,0.15499,0.39533,0.48827
5,2,0.15797,0.34782,0.53940,0.14605,0.34219,0.53927
5,2,0.19386,0.48037,0.57786,0.18463,0.48007,0.57791
5,2,0.17311,0.42573,0.62914,0.16445,0.42418,0.62891
5,2,0.45290,0.77044,0.60350,0.45224,0.77784,0.60356
5,2,0.39905,0.73317,0.65478,0.39672,0.74002,0.65463
5,2,0.53551,0.81297,0.69325,0.53772,0.82408,0.69346
5,2,0.48037,0.78651,0.74453,0.48009,0.79602,0.74443
5,2,0.80071,0.79275,0.71889,0.80951,0.80094,0.71898
5,2,0.77044,0.81754,0.77017,0.77776,0.82624,0.76991
5,2,0.83132,0.74159,0.80863,0.84019,0.74754,0.80880
5,2,0.81297,0.77746,0.85991,0.82422,0.78716,0.85976
5,2,0.83412,0.60095,0.32145,0.84501,0.60467,0.32161
5,2,0.84204,0.65218,0.37273,0.85395,0.65781,0.37260
5,2,0.80614,0.51963,0.41119,0.81537,0.51994,0.41124
5,2,0.82689,0.57427,0.46248,0.83555,0.57582,0.46225
5,2,0.54710,0.22956,0.43683,0.54776,0.22216,0.43690
5,2,0.60095,0.26683,0.48812,0.60328,0.25998,0.48796
5,2,0.46449,0.18703,0.52658,0.46228,0.17592,0.52679
5,2,0.51963,0.21349,0.57786,0.51992,0.20398,0.57776
5,2,0.19929,0.20725,0.55222,0.19049,0.19907,0.55231
5,2,0.22956,0.18246,0.60350,0.22224,0.17377,0.60325
5,2,0.16868,0.25841,0.64196,0.15981,0.25246,0.64213
5,2,0.18703,0.22254,0.69325,0.17578,0.21284,0.69309
5,2,0.23963,0.56282,0.66760,0.23358,0.56548,0.66784
5,2,0.20725,0.50796,0.71889,0.19996,0.50827,0.71883
5,2,0.30053,0.64163,0.75735,0.29553,0.64590,0.75762
5,2,0.25841,0.58973,0.80863,0.25194,0.59148,0.80863
5,2,0.61606,0.83730,0.78299,0.62016,0.84785,0.78308
5,2,0.56282,0.82319,0.83427,0.56544,0.83252,0.83410
5,2,0.68986,0.84204,0.87273,0.69767,0.85422,0.87284
5,2,0.64163,0.84110,0.92401,0.64655,0.85265,0.92379
5,2,0.84268,0.67640,0.89837,0.85366,0.68182,0.89859
5,2,0.83730,0.72125,0.94966,0.84793,0.72875,0.94957
5,2,0.76037,0.43718,0.50094,0.76642,0.43452,0.50118
5,2,0.79275,0.49204,0.55222,0.80004,0.49173,0.55216
5,2,0.69947,0.35837,0.59068,0.70447,0.35410,0.59096
5,2,0.74159,0.41027,0.64196,0.74807,0.40852,0.64197
5,2,0.38395,0.16270,0.61632,0.37984,0.15215,0.61641
5,2,0.43718,0.17681,0.66760,0.43456,0.16748,0.66744
5,2,0.31014,0.15797,0.70607,0.30233,0.14578,0.70618
5,2,0.35837,0.15890,0.75735,0.35345,0.14735,0.75712
5,2,0.15732,0.32361,0.73171,0.14634,0.31818,0.73192
5,2,0.16270,0.27875,0.78299,0.15207,0.27126,0.78290
5,2,0.16588,0.39905,0.82145,0.15499,0.39533,0.82161
5,2,0.15797,0.34782,0.87273,0.14605,0.34219,0.87260
5,2,0.37303,0.71220,0.84709,0.37041,0.71835,0.84718
5,2,0.32361,0.66628,0.89837,0.31880,0.67113,0.89812
5,2,0.45290,0.77044,0.93683,0.45224,0.77784,0.93690
5,2,0.39905,0.73317,0.98812,0.39672,0.74002,0.98796
5,2,0.75263,0.82689,0.96248,0.76054,0.83680,0.96265
5,2,0.83412,0.60095,0.65478,0.84501,0.60467,0.65494
5,2,0.84204,0.65218,0.70607,0.85395,0.65781,0.70594
5,2,0.62698,0.28780,0.68042,0.62959,0.28165,0.68052
5,2,0.67640,0.33372,0.73171,0.68120,0.32888,0.73145
5,2,0.54710,0.22956,0.77017,0.54776,0.22216,0.77023
5,2,0.60095,0.26683,0.82145,0.60328,0.25998,0.82129
5,2,0.24738,0.17311,0.79581,0.23946,0.16320,0.79598
5,2,0.28780,0.16082,0.84709,0.28125,0.15005,0.84697
5,2,0.19929,0.20725,0.88555,0.19049,0.19907,0.88564
5,2,0.22956,0.18246,0.93683,0.22224,0.17377,0.93658
5,2,0.19386,0.48037,0.91119,0.18463,0.48006,0.91124
5,2,0.17311,0.42573,0.96248,0.16445,0.42418,0.96225
5,2,0.80614,0.51963,0.74453,0.81537,0.51994,0.74457
5,2,0.82689,0.57427,0.79581,0.83555,0.57582,0.79558
5,2,0.76037,0.43718,0.83427,0.76642,0.43452,0.83451
5,2,0.79275,0.49204,0.88555,0.80004,0.49173,0.88549
5,2,0.46449,0.18703,0.85991,0.46228,0.17592,0.86012
5,2,0.51963,0.21349,0.91119,0.51992,0.20398,0.91110
5,2,0.38395,0.16270,0.94966,0.37984,0.15215,0.94974
5,2,0.16868,0.25841,0.97530,0.15981,0.25246,0.97547
5,2,0.69947,0.35837,0.92401,0.70447,0.35410,0.92429
5,2,0.74159,0.41027,0.97530,0.74806,0.40852,0.97530
5,2,0.83412,0.60095,0.98812,0.84501,0.60467,0.98827
5,3,0.74584,0.84882,0.00488,0.74744,0.85280,0.00526
5,3,0.58621,0.84441,0.01168,0.58365,0.84703,0.01199
5,3,0.51811,0.81908,0.05590,0.51332,0.82243,0.05596
5,3,0.81551,0.80506,0.04230,0.81945,0.80849,0.04278
5,3,0.77718,0.83541,0.08651,0.77915,0.83923,0.08666
5,3,0.83467,0.77848,0.12393,0.83839,0.77971,0.12388
5,3,0.80397,0.81649,0.16815,0.80677,0.81956,0.16778
5,3,0.24717,0.59362,0.02529,0.23556,0.59289,0.02530
5,3,0.34012,0.69788,0.06270,0.33063,0.70111,0.06284
5,3,0.28174,0.63710,0.10692,0.27057,0.63906,0.10704
5,3,0.62999,0.85428,0.09332,0.62833,0.85875,0.09347
5,3,0.56374,0.83734,0.13753,0.56164,0.84391,0.13758
5,3,0.67164,0.85833,0.17495,0.67447,0.86642,0.17485
5,3,0.60832,0.85006,0.21917,0.60996,0.85787,0.21905
5,3,0.84834,0.74734,0.20556,0.85031,0.74684,0.20515
5,3,0.82576,0.79237,0.24978,0.83019,0.79563,0.24912
5,3,0.85628,0.71214,0.28719,0.86231,0.71428,0.28669
5,3,0.84221,0.76345,0.33141,0.85291,0.77048,0.33078
5,3,0.19603,0.18351,0.00148,0.18456,0.17485,0.00161
5,3,0.23795,0.15719,0.04570,0.23067,0.14959,0.04561
5,3,0.15503,0.41179,0.03209,0.14133,0.40715,0.03233
5,3,0.14279,0.34701,0.07631,0.13139,0.34186,0.07656
5,3,0.17030,0.45694,0.11372,0.15954,0.45438,0.11409
5,3,0.14950,0.38971,0.15794,0.14224,0.38476,0.15807
5,3,0.38245,0.73447,0.14434,0.37596,0.73903,0.14462
5,3,0.31989,0.67833,0.18855,0.31383,0.68020,0.18884
5,3,0.42672,0.76722,0.22597,0.42492,0.77046,0.22628
5,3,0.36100,0.71662,0.27019,0.35900,0.71622,0.27043
5,3,0.71047,0.85650,0.25658,0.71675,0.86605,0.25625
5,3,0.65113,0.85704,0.30080,0.65777,0.86756,0.30048
5,3,0.74584,0.84882,0.33821,0.75788,0.86082,0.33777
5,3,0.69145,0.85815,0.38243,0.70336,0.87066,0.38199
5,3,0.85303,0.73021,0.41304,0.86924,0.73991,0.41281
5,3,0.85806,0.69319,0.49468,0.87398,0.70159,0.49472
5,3,0.50486,0.19204,0.01508,0.50158,0.18266,0.01444
5,3,0.39168,0.14994,0.05250,0.38622,0.13896,0.05229
5,3,0.45899,0.17112,0.09672,0.45589,0.15728,0.09629
5,3,0.17424,0.20763,0.08311,0.16741,0.20220,0.08336
5,3,0.20883,0.17338,0.12733,0.20359,0.16483,0.12716
5,3,0.15779,0.23655,0.16474,0.15210,0.22917,0.16484
5,3,0.18449,0.19495,0.20896,0.17699,0.18342,0.20887
5,3,0.19099,0.50280,0.19536,0.18370,0.50002,0.19578
5,3,0.16197,0.43423,0.23957,0.15500,0.42830,0.23968
5,3,0.21676,0.54861,0.27699,0.21274,0.54459,0.27739
5,3,0.17999,0.47983,0.32121,0.17520,0.47398,0.32138
5,3,0.47219,0.79557,0.30760,0.47438,0.79807,0.30765
5,3,0.40439,0.75136,0.35182,0.40592,0.75221,0.35172
5,3,0.51811,0.81908,0.38923,0.52409,0.82373,0.38888
5,3,0.44935,0.78197,0.43345,0.45404,0.78609,0.43289
5,3,0.77718,0.83541,0.41985,0.79164,0.84744,0.41973
5,3,0.72863,0.85339,0.46406,0.74004,0.86447,0.46386
5,3,0.80397,0.81649,0.50148,0.81544,0.82515,0.50161
5,3,0.76205,0.84282,0.54570,0.76933,0.85042,0.54561
5,3,0.85838,0.67345,0.03549,0.86481,0.67522,0.03578
5,3,0.68011,0.32168,0.02189,0.68092,0.31469,0.02141
5,3,0.73603,0.38440,0.06610,0.73934,0.37655,0.06567
5,3,0.63900,0.28338,0.10352,0.64050,0.27033,0.10324
5,3,0.69960,0.34196,0.14774,0.70227,0.33021,0.14749
5,3,0.34887,0.14296,0.13413,0.34350,0.12910,0.13397
5,3,0.41379,0.15559,0.17835,0.40881,0.13914,0.17825
5,3,0.30855,0.14185,0.21576,0.30012,0.12449,0.21587
5,3,0.37001,0.14572,0.25998,0.36305,0.12789,0.26015
5,3,0.14697,0.26979,0.24638,0.13781,0.25935,0.24644
5,3,0.16533,0.22152,0.29059,0.15436,0.20745,0.29057
5,3,0.14194,0.30681,0.32801,0.13055,0.29534,0.32826
5,3,0.15166,0.25266,0.37223,0.13956,0.24013,0.37251
5,3,0.24717,0.59362,0.35862,0.24549,0.59173,0.35877
5,3,0.20327,0.52576,0.40284,0.20055,0.52281,0.40282
5,3,0.28174,0.63710,0.44025,0.28336,0.63844,0.43992
5,3,0.23141,0.57126,0.48447,0.22970,0.57300,0.48414
5,3,0.56374,0.83734,0.47087,0.57039,0.84585,0.47056
5,3,0.49514,0.80796,0.51508,0.49842,0.81735,0.51444
5,3,0.60832,0.85006,0.55250,0.61378,0.86104,0.55229
5,3,0.54101,0.82888,0.59672,0.54411,0.84272,0.59629
5,3,0.82576,0.79237,0.58311,0.83259,0.79780,0.58336
5,3,0.79117,0.82662,0.62733,0.79641,0.83517,0.62716
5,3,0.84221,0.76345,0.66474,0.84790,0.77083,0.66484
5,3,0.81551,0.80506,0.70896,0.82301,0.81658,0.70887
5,3,0.83803,0.56577,0.07291,0.84307,0.56232,0.07288
5,3,0.85459,0.63191,0.11713,0.85728,0.62844,0.11705
5,3,0.82001,0.52017,0.15454,0.82166,0.51344,0.15446
5,3,0.84497,0.58821,0.19876,0.84600,0.58376,0.19843
5,3,0.59561,0.24864,0.18515,0.59474,0.23441,0.18518
5,3,0.65989,0.30212,0.22937,0.65929,0.29076,0.22944
5,3,0.55065,0.21803,0.26679,0.54780,0.20506,0.26719
5,3,0.61755,0.26553,0.31100,0.61760,0.25817,0.31123
5,3,0.27137,0.14662,0.29740,0.26145,0.12962,0.29767
5,3,0.32836,0.14167,0.34161,0.32123,0.12696,0.34191
