,_id,Chiral indice n,Chiral indice m,Initial atomic coordinate u,Initial atomic coordinate v,Initial atomic coordinate w',Calculated atomic coordinates u',Calculated atomic coordinates v',Calculated atomic coordinates w',Initial atomic coordinate w
269,60be2c98e45173768720fb12,4,2,0.477052,0.764369,,0.476291,0.774033,0.900939,0.901404
270,60be2c98e45173768720fb13,4,2,0.805424,0.733468,,0.818306,0.74349,0.854149,0.853785
271,60be2c98e45173768720fb14,4,2,0.777017,0.776098,,0.787695,0.787174,0.972535,0.972833
272,60be2c98e45173768720fb15,4,2,0.658874,0.339534,,0.66427,0.333875,0.140009,0.1395
273,60be2c98e45173768720fb16,4,2,0.716533,0.404994,,0.723914,0.402376,0.258189,0.258547
274,60be2c98e45173768720fb17,4,2,0.593249,0.282119,,0.59565,0.275502,0.35428,0.353785
275,60be2c98e45173768720fb18,4,2,0.658874,0.339534,,0.66448,0.334465,0.472755,0.472833
276,60be2c98e45173768720fb19,4,2,0.265282,0.195118,,0.254971,0.182006,0.425541,0.425214
277,60be2c98e45173768720fb1a,4,2,0.31935,0.181621,,0.311808,0.168398,0.543768,0.544262
278,60be2c98e45173768720fb1b,4,2,0.222983,0.223902,,0.211917,0.212882,0.63977,0.6395
279,60be2c98e45173768720fb1c,4,2,0.265282,0.195118,,0.25538,0.181961,0.758147,0.758547
280,60be2c98e45173768720fb1d,4,2,0.236666,0.524781,,0.226492,0.52466,0.711321,0.710928
281,60be2c98e45173768720fb1e,4,2,0.20307,0.453314,,0.191633,0.450293,0.829783,0.829976
282,60be2c98e45173768720fb1f,4,2,0.283467,0.595006,,0.276282,0.598218,0.925528,0.925214
283,60be2c98e45173768720fb20,4,2,0.617524,0.815911,,0.621869,0.827591,0.996998,0.996642
284,60be2c98e45173768720fb21,4,2,0.815637,0.615813,,0.827658,0.620136,0.28275,0.282357
285,60be2c98e45173768720fb22,4,2,0.79693,0.546686,,0.808454,0.548964,0.497083,0.496642
286,60be2c98e45173768720fb23,4,2,0.815637,0.615813,,0.827838,0.620968,0.615237,0.61569
287,60be2c98e45173768720fb24,4,2,0.522948,0.235631,,0.523054,0.225549,0.568352,0.568071
288,60be2c98e45173768720fb25,4,2,0.593249,0.282119,,0.596704,0.275931,0.686613,0.687119
289,60be2c98e45173768720fb26,4,2,0.451496,0.202398,,0.448899,0.190969,0.782525,0.782357
290,60be2c98e45173768720fb27,4,2,0.522948,0.235631,,0.523709,0.225967,0.900939,0.901404
291,60be2c98e45173768720fb28,4,2,0.194576,0.266532,,0.181694,0.25651,0.854149,0.853785
292,60be2c98e45173768720fb29,4,2,0.222983,0.223902,,0.212305,0.212826,0.972535,0.972833
293,60be2c98e45173768720fb2a,4,2,0.763334,0.475219,,0.773508,0.47534,0.711321,0.710928
294,60be2c98e45173768720fb2b,4,2,0.79693,0.546686,,0.808367,0.549706,0.829783,0.829976
295,60be2c98e45173768720fb2c,4,2,0.716533,0.404994,,0.723718,0.401781,0.925528,0.925214
296,60be2c98e45173768720fb2d,4,2,0.382476,0.184089,,0.378131,0.172409,0.996999,0.996642
297,60be2c98e45173768720fb2e,4,3,0.837462,0.697133,,0.846738,0.705715,0.029155,0.028817
298,60be2c98e45173768720fb2f,4,3,0.818309,0.760281,,0.825667,0.768864,0.078923,0.078367
299,60be2c98e45173768720fb30,4,3,0.595393,0.829463,,0.595007,0.837903,0.038388,0.037826
300,60be2c98e45173768720fb31,4,3,0.698333,0.837316,,0.701387,0.845584,0.083443,0.082871
301,60be2c98e45173768720fb32,4,3,0.622642,0.835066,,0.620405,0.839401,0.132917,0.132421
302,60be2c98e45173768720fb33,4,3,0.839027,0.673029,,0.846657,0.676577,0.123631,0.123412
303,60be2c98e45173768720fb34,4,3,0.827065,0.740917,,0.831618,0.743802,0.173307,0.172962
304,60be2c98e45173768720fb35,4,3,0.833465,0.719817,,0.834872,0.719244,0.267408,0.267556
305,60be2c98e45173768720fb36,4,3,0.178986,0.43399,,0.166966,0.433431,0.001428,0.00179
306,60be2c98e45173768720fb37,4,3,0.16185,0.352321,,0.145027,0.345791,0.050974,0.05134
307,60be2c98e45173768720fb38,4,3,0.396844,0.728129,,0.392004,0.73275,0.042721,0.042331
308,60be2c98e45173768720fb39,4,3,0.318789,0.657565,,0.308327,0.657504,0.092203,0.09188
309,60be2c98e45173768720fb3a,4,3,0.424606,0.748578,,0.41809,0.749982,0.137304,0.136925
310,60be2c98e45173768720fb3b,4,3,0.343744,0.682458,,0.333254,0.680317,0.186813,0.186475
311,60be2c98e45173768720fb3c,4,3,0.720939,0.833194,,0.722773,0.83738,0.177771,0.177466
312,60be2c98e45173768720fb3d,4,3,0.649007,0.838255,,0.647165,0.842441,0.227115,0.227016
313,60be2c98e45173768720fb3e,4,3,0.741954,0.826673,,0.743994,0.830405,0.271917,0.272061
314,60be2c98e45173768720fb3f,4,3,0.674298,0.839006,,0.67623,0.845414,0.321493,0.32161
315,60be2c98e45173768720fb40,4,3,0.837462,0.697133,,0.843249,0.69801,0.361583,0.362151
316,60be2c98e45173768720fb41,4,3,0.839027,0.673029,,0.851805,0.676139,0.456126,0.456745
317,60be2c98e45173768720fb42,4,3,0.279061,0.166806,,0.268328,0.158256,0.010235,0.010799
318,60be2c98e45173768720fb43,4,3,0.206004,0.206743,,0.19154,0.197577,0.055292,0.055844
319,60be2c98e45173768720fb44,4,3,0.258046,0.173327,,0.244261,0.160287,0.104841,0.105394
320,60be2c98e45173768720fb45,4,3,0.189397,0.462432,,0.173905,0.457925,0.096454,0.096385
321,60be2c98e45173768720fb46,4,3,0.165163,0.378736,,0.147886,0.368933,0.145976,0.145935
322,60be2c98e45173768720fb47,4,3,0.202045,0.491143,,0.188853,0.484912,0.191226,0.19098
323,60be2c98e45173768720fb48,4,3,0.170889,0.406025,,0.157101,0.396106,0.240894,0.240529
324,60be2c98e45173768720fb49,4,3,0.452911,0.767237,,0.446991,0.768093,0.231697,0.23152
325,60be2c98e45173768720fb4a,4,3,0.369825,0.706036,,0.362166,0.703963,0.281388,0.28107
326,60be2c98e45173768720fb4b,4,3,0.481555,0.78397,,0.479099,0.786301,0.326133,0.326115
327,60be2c98e45173768720fb4c,4,3,0.396844,0.728129,,0.393293,0.728694,0.375872,0.375664
328,60be2c98e45173768720fb4d,4,3,0.761225,0.817797,,0.767902,0.823311,0.366168,0.366655
329,60be2c98e45173768720fb4e,4,3,0.698333,0.837316,,0.705207,0.844251,0.415963,0.416205
330,60be2c98e45173768720fb4f,4,3,0.778614,0.806632,,0.790957,0.813527,0.460641,0.46125
331,60be2c98e45173768720fb50,4,3,0.720939,0.833194,,0.731672,0.841744,0.510235,0.510799
332,60be2c98e45173768720fb51,4,3,0.797955,0.508857,,0.803688,0.51235,0.024482,0.024313
333,60be2c98e45173768720fb52,4,3,0.460964,0.188807,,0.455647,0.182789,0.014772,0.015304
334,60be2c98e45173768720fb53,4,3,0.547089,0.232763,,0.544283,0.227861,0.064456,0.064853
335,60be2c98e45173768720fb54,4,3,0.432542,0.178514,,0.424521,0.167834,0.109233,0.109898
336,60be2c98e45173768720fb55,4,3,0.518445,0.21603,,0.512985,0.205154,0.158876,0.159448
337,60be2c98e45173768720fb56,4,3,0.192741,0.22223,,0.175639,0.207778,0.150182,0.150439
338,60be2c98e45173768720fb57,4,3,0.238775,0.182203,,0.2251,0.166578,0.199734,0.199989
339,60be2c98e45173768720fb58,4,3,0.181691,0.239719,,0.166725,0.225,0.245184,0.245034
340,60be2c98e45173768720fb59,4,3,0.221386,0.193368,,0.207823,0.175615,0.294794,0.294583
341,60be2c98e45173768720fb5a,4,3,0.216839,0.519919,,0.206572,0.513734,0.286013,0.285574
342,60be2c98e45173768720fb5b,4,3,0.178986,0.43399,,0.16871,0.425216,0.335682,0.335124
343,60be2c98e45173768720fb5c,4,3,0.233674,0.548551,,0.22767,0.544873,0.380507,0.380169
344,60be2c98e45173768720fb5d,4,3,0.189397,0.462432,,0.181227,0.455462,0.430106,0.429718
345,60be2c98e45173768720fb5e,4,3,0.510333,0.798657,,0.512335,0.802733,0.420582,0.420709
346,60be2c98e45173768720fb5f,4,3,0.424606,0.748578,,0.423944,0.750994,0.470136,0.470259
347,60be2c98e45173768720fb60,4,3,0.539036,0.811193,,0.544353,0.817211,0.514772,0.515304
348,60be2c98e45173768720fb61,4,3,0.452911,0.767237,,0.455717,0.77214,0.564456,0.564853
349,60be2c98e45173768720fb62,4,3,0.793996,0.793257,,0.80846,0.802423,0.555292,0.555844
350,60be2c98e45173768720fb63,4,3,0.741954,0.826673,,0.755739,0.839713,0.604841,0.605394
351,60be2c98e45173768720fb64,4,3,0.807259,0.77777,,0.824361,0.792222,0.650182,0.650439
352,60be2c98e45173768720fb65,4,3,0.761225,0.817797,,0.7749,0.833423,0.699734,0.699989
353,60be2c98e45173768720fb66,4,3,0.727034,0.395438,,0.72853,0.393343,0.069192,0.069358
354,60be2c98e45173768720fb67,4,3,0.783161,0.480081,,0.786311,0.479148,0.118908,0.118907
355,60be2c98e45173768720fb68,4,3,0.704861,0.368462,,0.703149,0.360996,0.163471,0.163953
356,60be2c98e45173768720fb69,4,3,0.766326,0.451449,,0.766225,0.444452,0.213336,0.213502
357,60be2c98e45173768720fb6a,4,3,0.404607,0.170537,,0.39472,0.154084,0.203959,0.204493
358,60be2c98e45173768720fb6b,4,3,0.489667,0.201343,,0.482451,0.184268,0.253707,0.254043
359,60be2c98e45173768720fb6c,4,3,0.377358,0.164934,,0.366307,0.143914,0.299034,0.299088
360,60be2c98e45173768720fb6d,4,3,0.460964,0.188807,,0.45518,0.170495,0.348663,0.348637
361,60be2c98e45173768720fb6e,4,3,0.172935,0.259083,,0.161204,0.24497,0.340097,0.339628
362,60be2c98e45173768720fb6f,4,3,0.206004,0.206743,,0.197336,0.191984,0.389703,0.389178
363,60be2c98e45173768720fb70,4,3,0.166535,0.280183,,0.156687,0.268313,0.434661,0.434223
364,60be2c98e45173768720fb71,4,3,0.192741,0.22223,,0.183915,0.208873,0.484359,0.483772
365,60be2c98e45173768720fb72,4,3,0.252428,0.576834,,0.24782,0.57553,0.474832,0.474763
366,60be2c98e45173768720fb73,4,3,0.202045,0.491143,,0.196312,0.48765,0.524481,0.524313
367,60be2c98e45173768720fb74,4,3,0.272966,0.604562,,0.27147,0.606657,0.569191,0.569358
368,60be2c98e45173768720fb75,4,3,0.216839,0.519919,,0.213689,0.520853,0.618908,0.618907
369,60be2c98e45173768720fb76,4,3,0.567458,0.821486,,0.575479,0.832166,0.609233,0.609898
370,60be2c98e45173768720fb77,4,3,0.481555,0.78397,,0.487015,0.794846,0.658877,0.659448
371,60be2c98e45173768720fb78,4,3,0.595393,0.829463,,0.605281,0.845916,0.703959,0.704493
372,60be2c98e45173768720fb79,4,3,0.510333,0.798657,,0.517549,0.815731,0.753707,0.754043
373,60be2c98e45173768720fb7a,4,3,0.818309,0.760281,,0.833274,0.774999,0.745184,0.745034
374,60be2c98e45173768720fb7b,4,3,0.778614,0.806632,,0.792177,0.824385,0.794794,0.794583
375,60be2c98e45173768720fb7c,4,3,0.827065,0.740917,,0.838796,0.75503,0.840097,0.839628
376,60be2c98e45173768720fb7d,4,3,0.793996,0.793257,,0.802664,0.808016,0.889703,0.889178
377,60be2c98e45173768720fb7e,4,3,0.83815,0.647679,,0.84059,0.644594,0.218031,0.218007
378,60be2c98e45173768720fb7f,4,3,0.681211,0.342435,,0.677597,0.329885,0.258171,0.258547
379,60be2c98e45173768720fb80,4,3,0.747572,0.423166,,0.746176,0.414285,0.307773,0.308097
380,60be2c98e45173768720fb81,4,3,0.656256,0.317542,,0.654284,0.304519,0.352976,0.353142
381,60be2c98e45173768720fb82,4,3,0.727034,0.395438,,0.730452,0.388486,0.402298,0.402691
382,60be2c98e45173768720fb83,4,3,0.350993,0.161745,,0.343475,0.143347,0.394128,0.393682
383,60be2c98e45173768720fb84,4,3,0.432542,0.178514,,0.430586,0.164984,0.443698,0.443232
384,60be2c98e45173768720fb85,4,3,0.325702,0.160994,,0.320556,0.146816,0.488861,0.488277
385,60be2c98e45173768720fb86,4,3,0.404607,0.170537,,0.404993,0.162097,0.538388,0.537826
386,60be2c98e45173768720fb87,4,3,0.162538,0.302867,,0.153262,0.294285,0.529155,0.528817
387,60be2c98e45173768720fb88,4,3,0.181691,0.239719,,0.174333,0.231136,0.578923,0.578367
388,60be2c98e45173768720fb89,4,3,0.160973,0.326971,,0.153343,0.323423,0.623631,0.623412
389,60be2c98e45173768720fb8a,4,3,0.172935,0.259083,,0.168382,0.256198,0.673308,0.672962
390,60be2c98e45173768720fb8b,4,3,0.295139,0.631538,,0.296851,0.639004,0.663472,0.663953
391,60be2c98e45173768720fb8c,4,3,0.233674,0.548551,,0.233775,0.555548,0.713336,0.713502
392,60be2c98e45173768720fb8d,4,3,0.318789,0.657565,,0.322403,0.670115,0.758171,0.758547
393,60be2c98e45173768720fb8e,4,3,0.252428,0.576834,,0.253824,0.585715,0.807773,0.808097
394,60be2c98e45173768720fb8f,4,3,0.622642,0.835066,,0.633693,0.856086,0.799034,0.799088
395,60be2c98e45173768720fb90,4,3,0.539036,0.811193,,0.54482,0.829505,0.848663,0.848637
396,60be2c98e45173768720fb91,4,3,0.649007,0.838255,,0.656525,0.856653,0.894128,0.893682
397,60be2c98e45173768720fb92,4,3,0.567458,0.821486,,0.569414,0.835015,0.943698,0.943232
398,60be2c98e45173768720fb93,4,3,0.833465,0.719817,,0.843313,0.731687,0.934661,0.934223
399,60be2c98e45173768720fb94,4,3,0.807259,0.77777,,0.816084,0.791128,0.984359,0.983772
400,60be2c98e45173768720fb95,4,3,0.834837,0.621264,,0.835695,0.616159,0.312218,0.312601
401,60be2c98e45173768720fb96,4,3,0.829111,0.593975,,0.836068,0.591466,0.406522,0.407196
402,60be2c98e45173768720fb97,4,3,0.630175,0.293964,,0.632769,0.285542,0.447819,0.447736
403,60be2c98e45173768720fb98,4,3,0.704861,0.368462,,0.711513,0.364731,0.497261,0.497286
404,60be2c98e45173768720fb99,4,3,0.603156,0.271871,,0.607996,0.26725,0.542721,0.542331
405,60be2c98e45173768720fb9a,4,3,0.681211,0.342435,,0.691673,0.342496,0.592203,0.59188
406,60be2c98e45173768720fb9b,4,3,0.301667,0.162684,,0.298613,0.154416,0.583443,0.582871
407,60be2c98e45173768720fb9c,4,3,0.377358,0.164934,,0.379595,0.160599,0.632917,0.632421
408,60be2c98e45173768720fb9d,4,3,0.279061,0.166806,,0.277227,0.16262,0.677771,0.677466
409,60be2c98e45173768720fb9e,4,3,0.350993,0.161745,,0.352835,0.157558,0.727115,0.727016
410,60be2c98e45173768720fb9f,4,3,0.16185,0.352321,,0.15941,0.355407,0.718031,0.718007
411,60be2c98e45173768720fba0,4,3,0.166535,0.280183,,0.165128,0.280756,0.767408,0.767556
412,60be2c98e45173768720fba1,4,3,0.165163,0.378736,,0.164304,0.383841,0.812218,0.812601
413,60be2c98e45173768720fba2,4,3,0.162538,0.302867,,0.15675,0.30199,0.861583,0.862151
414,60be2c98e45173768720fba3,4,3,0.343744,0.682458,,0.345715,0.695481,0.852976,0.853142
415,60be2c98e45173768720fba4,4,3,0.272966,0.604562,,0.269548,0.611514,0.902298,0.902691
416,60be2c98e45173768720fba5,4,3,0.369825,0.706036,,0.367231,0.714459,0.947819,0.947736
417,60be2c98e45173768720fba6,4,3,0.295139,0.631538,,0.288487,0.635269,0.997261,0.997286
418,60be2c98e45173768720fba7,4,3,0.674298,0.839006,,0.679444,0.853184,0.988861,0.988277
419,60be2c98e45173768720fba8,4,3,0.821014,0.56601,,0.833034,0.566569,0.501428,0.50179
420,60be2c98e45173768720fba9,4,3,0.83815,0.647679,,0.854973,0.654209,0.550974,0.55134
421,60be2c98e45173768720fbaa,4,3,0.810603,0.537568,,0.826095,0.542075,0.596454,0.596385
422,60be2c98e45173768720fbab,4,3,0.834837,0.621264,,0.852113,0.631067,0.645976,0.645935
423,60be2c98e45173768720fbac,4,3,0.575394,0.251422,,0.58191,0.250018,0.637304,0.636925
424,60be2c98e45173768720fbad,4,3,0.656256,0.317542,,0.666747,0.319683,0.686813,0.686475
425,60be2c98e45173768720fbae,4,3,0.547089,0.232763,,0.553009,0.231907,0.731697,0.73152
426,60be2c98e45173768720fbaf,4,3,0.630175,0.293964,,0.637834,0.296037,0.781389,0.78107
427,60be2c98e45173768720fbb0,4,3,0.258046,0.173327,,0.256007,0.169595,0.771917,0.772061
428,60be2c98e45173768720fbb1,4,3,0.325702,0.160994,,0.32377,0.154586,0.821493,0.82161
429,60be2c98e45173768720fbb2,4,3,0.238775,0.182203,,0.232098,0.176689,0.866168,0.866655
430,60be2c98e45173768720fbb3,4,3,0.301667,0.162684,,0.294793,0.15575,0.915963,0.916205
431,60be2c98e45173768720fbb4,4,3,0.170889,0.406025,,0.163932,0.408534,0.906522,0.907196
432,60be2c98e45173768720fbb5,4,3,0.160973,0.326971,,0.148195,0.323861,0.956126,0.956745
433,60be2c98e45173768720fbb6,4,3,0.797955,0.508857,,0.811147,0.515088,0.691226,0.69098
434,60be2c98e45173768720fbb7,4,3,0.829111,0.593975,,0.842899,0.603894,0.740894,0.740529
435,60be2c98e45173768720fbb8,4,3,0.783161,0.480081,,0.793428,0.486266,0.786013,0.785574
436,60be2c98e45173768720fbb9,4,3,0.821014,0.56601,,0.83129,0.574784,0.835682,0.835124
437,60be2c98e45173768720fbba,4,3,0.518445,0.21603,,0.520901,0.213699,0.826133,0.826115
438,60be2c98e45173768720fbbb,4,3,0.603156,0.271871,,0.606707,0.271307,0.875872,0.875664
439,60be2c98e45173768720fbbc,4,3,0.489667,0.201343,,0.487665,0.197268,0.920582,0.920709
440,60be2c98e45173768720fbbd,4,3,0.575394,0.251422,,0.576057,0.249006,0.970136,0.970259
441,60be2c98e45173768720fbbe,4,3,0.221386,0.193368,,0.209043,0.186473,0.960641,0.96125
442,60be2c98e45173768720fbbf,4,3,0.766326,0.451449,,0.772329,0.455127,0.880507,0.880169
443,60be2c98e45173768720fbc0,4,3,0.810603,0.537568,,0.818773,0.544538,0.930106,0.929718
444,60be2c98e45173768720fbc1,4,3,0.747572,0.423166,,0.752181,0.42447,0.974832,0.974763
445,60be2c98e45173768720fbc2,5,1,0.680778,0.825935,,0.68039,0.83773,0.027645,0.026903
446,60be2c98e45173768720fbc3,5,1,0.335424,0.662004,,0.319948,0.658136,0.011449,0.010773
447,60be2c98e45173768720fbc4,5,1,0.493,0.779265,,0.483656,0.780342,0.049284,0.048408
448,60be2c98e45173768720fbc5,5,1,0.460003,0.760702,,0.449358,0.756888,0.108202,0.107548
449,60be2c98e45173768720fbc6,5,1,0.790058,0.775,,0.798133,0.788111,0.065134,0.064537
450,60be2c98e45173768720fbc7,5,1,0.773387,0.79141,,0.780109,0.80209,0.123988,0.123677
451,60be2c98e45173768720fbc8,5,1,0.825735,0.683244,,0.839734,0.692557,0.161619,0.161311
452,60be2c98e45173768720fbc9,5,1,0.821683,0.709652,,0.83339,0.716871,0.220549,0.220451
453,60be2c98e45173768720fbca,5,1,0.24609,0.195169,,0.243093,0.183055,0.015505,0.01615
454,60be2c98e45173768720fbcb,5,1,0.268172,0.184877,,0.268118,0.17091,0.074254,0.07529
455,60be2c98e45173768720fbcc,5,1,0.203776,0.470973,,0.185882,0.458761,0.032915,0.032279
456,60be2c98e45173768720fbcd,5,1,0.191385,0.438213,,0.175837,0.421486,0.09147,0.091419
457,60be2c98e45173768720fbce,5,1,0.28201,0.601606,,0.267943,0.589257,0.129742,0.129053
458,60be2c98e45173768720fbcf,5,1,0.258526,0.569685,,0.243481,0.553304,0.188368,0.188193
459,60be2c98e45173768720fbd0,5,1,0.622328,0.823403,,0.61844,0.825617,0.14596,0.145182
460,60be2c98e45173768720fbd1,5,1,0.591065,0.817144,,0.585685,0.81734,0.204668,0.204322
461,60be2c98e45173768720fbd2,5,1,0.731828,0.815123,,0.73483,0.820119,0.242453,0.241956
462,60be2c98e45173768720fbd3,5,1,0.707367,0.822182,,0.707249,0.825113,0.30101,0.301096
463,60be2c98e45173768720fbd4,5,1,0.823803,0.625076,,0.842398,0.640649,0.042749,0.043032
464,60be2c98e45173768720fbd5,5,1,0.604424,0.28423,,0.618792,0.285121,0.058162,0.059161
465,60be2c98e45173768720fbd6,5,1,0.441131,0.192369,,0.449241,0.184115,0.095947,0.096795
466,60be2c98e45173768720fbd7,5,1,0.473932,0.205039,,0.482679,0.194294,0.15499,0.155935
467,60be2c98e45173768720fbd8,5,1,0.185669,0.26609,,0.176197,0.246423,0.11286,0.112924
468,60be2c98e45173768720fbd9,5,1,0.196247,0.244233,,0.18672,0.220291,0.171647,0.172064
469,60be2c98e45173768720fbda,5,1,0.176197,0.374924,,0.159533,0.35124,0.209887,0.209698
470,60be2c98e45173768720fbdb,5,1,0.173556,0.345045,,0.157636,0.319429,0.268597,0.268838
471,60be2c98e45173768720fbdc,5,1,0.395576,0.71577,,0.383738,0.706452,0.226111,0.225827
472,60be2c98e45173768720fbdd,5,1,0.364807,0.689861,,0.351176,0.678132,0.284801,0.284967
473,60be2c98e45173768720fbde,5,1,0.526068,0.794961,,0.517421,0.790592,0.322539,0.322601
474,60be2c98e45173768720fbdf,5,1,0.493,0.779265,,0.482586,0.774824,0.381113,0.381741
475,60be2c98e45173768720fbe0,5,1,0.803753,0.755767,,0.811154,0.761092,0.338874,0.33873
476,60be2c98e45173768720fbe1,5,1,0.790058,0.775,,0.795806,0.781988,0.397594,0.39787
477,60be2c98e45173768720fbe2,5,1,0.825735,0.683244,,0.839533,0.697156,0.494388,0.494644
478,60be2c98e45173768720fbe3,5,1,0.76248,0.462952,,0.780589,0.470233,0.080357,0.080666
479,60be2c98e45173768720fbe4,5,1,0.780792,0.495969,,0.797129,0.501183,0.139513,0.139806
480,60be2c98e45173768720fbe5,5,1,0.664576,0.337996,,0.679193,0.334049,0.177153,0.17744
481,60be2c98e45173768720fbe6,5,1,0.692269,0.367515,,0.707111,0.362553,0.23628,0.23658
482,60be2c98e45173768720fbe7,5,1,0.319222,0.174065,,0.319468,0.153651,0.193108,0.193569
483,60be2c98e45173768720fbe8,5,1,0.347665,0.173656,,0.349393,0.152931,0.252364,0.252709
484,60be2c98e45173768720fbe9,5,1,0.226613,0.20859,,0.219964,0.183784,0.290468,0.290343
485,60be2c98e45173768720fbea,5,1,0.24609,0.195169,,0.242806,0.173711,0.349563,0.349483
486,60be2c98e45173768720fbeb,5,1,0.219208,0.504031,,0.203449,0.484973,0.306279,0.306472
487,60be2c98e45173768720fbec,5,1,0.203776,0.470973,,0.187477,0.452166,0.36512,0.365612
488,60be2c98e45173768720fbed,5,1,0.307731,0.632485,,0.291865,0.621341,0.402822,0.403247
489,60be2c98e45173768720fbee,5,1,0.28201,0.601606,,0.264424,0.591171,0.461692,0.462386
490,60be2c98e45173768720fbef,5,1,0.652335,0.826344,,0.64876,0.828985,0.418915,0.419376
491,60be2c98e45173768720fbf0,5,1,0.622328,0.823403,,0.616262,0.82775,0.47753,0.478515
492,60be2c98e45173768720fbf1,5,1,0.75391,0.804831,,0.756907,0.816945,0.515505,0.51615
493,60be2c98e45173768720fbf2,5,1,0.731828,0.815123,,0.731882,0.82909,0.574254,0.57529
494,60be2c98e45173768720fbf3,5,1,0.808615,0.561787,,0.82272,0.563732,0.25833,0.258085
495,60be2c98e45173768720fbf4,5,1,0.81784,0.593913,,0.83113,0.597007,0.317231,0.317225
496,60be2c98e45173768720fbf5,5,1,0.539997,0.239298,,0.54947,0.226306,0.274262,0.274214
497,60be2c98e45173768720fbf6,5,1,0.572583,0.260535,,0.583376,0.249987,0.333405,0.333354
498,60be2c98e45173768720fbf7,5,1,0.408935,0.182856,,0.414098,0.16777,0.37171,0.370989
499,60be2c98e45173768720fbf8,5,1,0.441131,0.192369,,0.448293,0.181191,0.430889,0.430128
500,60be2c98e45173768720fbf9,5,1,0.178317,0.290348,,0.167525,0.269447,0.387202,0.387118
501,60be2c98e45173768720fbfa,5,1,0.185669,0.26609,,0.175325,0.24667,0.446195,0.446257
502,60be2c98e45173768720fbfb,5,1,0.18216,0.406087,,0.163523,0.389262,0.483726,0.483892
503,60be2c98e45173768720fbfc,5,1,0.176197,0.374924,,0.157602,0.359351,0.542749,0.543032
504,60be2c98e45173768720fbfd,5,1,0.427417,0.739465,,0.414614,0.738275,0.499323,0.500021
505,60be2c98e45173768720fbfe,5,1,0.395576,0.71577,,0.381208,0.71488,0.558162,0.559161
506,60be2c98e45173768720fbff,5,1,0.558869,0.807631,,0.550759,0.815885,0.595947,0.596795
507,60be2c98e45173768720fc00,5,1,0.526068,0.794961,,0.517321,0.805706,0.65499,0.655935
508,60be2c98e45173768720fc01,5,1,0.814331,0.73391,,0.823803,0.753578,0.61286,0.612924
509,60be2c98e45173768720fc02,5,1,0.803753,0.755767,,0.81328,0.779709,0.671647,0.672064
510,60be2c98e45173768720fc03,5,1,0.741474,0.430315,,0.75467,0.427966,0.355425,0.354859
511,60be2c98e45173768720fc04,5,1,0.76248,0.462952,,0.778713,0.465471,0.414277,0.413999
512,60be2c98e45173768720fc05,5,1,0.635193,0.310139,,0.648797,0.308127,0.452635,0.451634
513,60be2c98e45173768720fc06,5,1,0.664576,0.337996,,0.680052,0.341864,0.511449,0.510773
